rfq_id,match_id,similarity_score
973d80a1-f1b8-461b-bb25-7d8852968b1c,427971fd-2d3e-4b1c-a146-764aae84a056,0.7249999999999999
8fe87807-dae8-4341-94fd-2ab91f176464,7a965ba4-be4e-4833-a723-1f98ed1f24ac,0.7249999999999999
8fe87807-dae8-4341-94fd-2ab91f176464,a17358c1-aece-44b4-bd08-696a32857e28,0.7249999999999999
8fe87807-dae8-4341-94fd-2ab91f176464,1982a20f-640e-4caa-b9e7-3ca15d7e1acb,0.7249999999999999
c18a7f01-1cb6-4987-a2cc-93251d3719b9,ada2d439-02d7-4b2d-b1fb-3aeae9a73334,0.7749999999999999
c18a7f01-1cb6-4987-a2cc-93251d3719b9,1c6c26ac-9e1e-450a-b260-f1cfc4825d8e,0.7748440236398595
c18a7f01-1cb6-4987-a2cc-93251d3719b9,99da9f39-2d62-4da9-993c-06c5eadcba5d,0.774260433249786
0777b4fd-292a-439b-848f-d772ee28c3b8,c18a7f01-1cb6-4987-a2cc-93251d3719b9,0.7249999999999999
0777b4fd-292a-439b-848f-d772ee28c3b8,ada2d439-02d7-4b2d-b1fb-3aeae9a73334,0.7249999999999999
0777b4fd-292a-439b-848f-d772ee28c3b8,1c6c26ac-9e1e-450a-b260-f1cfc4825d8e,0.7248440236398594
a0e91fd1-b00b-4ff7-8633-62657662b03b,ce16b1bf-4b65-4b7d-96f0-65ea5027edfc,0.7745778764396352
a0e91fd1-b00b-4ff7-8633-62657662b03b,99bbb98d-d06d-4633-a68c-9be3bb9f6011,0.7656395769901121
a0e91fd1-b00b-4ff7-8633-62657662b03b,80b0f3d7-755d-47b5-8429-6f0c22eb5b11,0.7652946838308952
84be5122-71d5-4a35-a912-fd2911e3c64f,4d565122-229a-4541-8a53-3b18169c3635,0.7999999999999998
84be5122-71d5-4a35-a912-fd2911e3c64f,de5814ee-e207-46b1-bc9b-67008bfa4b22,0.7999691000046781
84be5122-71d5-4a35-a912-fd2911e3c64f,af3e6a71-5391-4974-80f1-694e09943b66,0.7999129104156372
0f595b0b-2253-4585-a672-fda592da7191,299f38e8-bec3-44e6-8faa-820b7c0f40e9,0.799696964759441
0f595b0b-2253-4585-a672-fda592da7191,84be5122-71d5-4a35-a912-fd2911e3c64f,0.7749999999999999
0f595b0b-2253-4585-a672-fda592da7191,204b25a8-0511-40de-a218-d4bac3975a16,0.7421379351320461
920dcf5c-136f-4ffc-9449-03f00c1b5a46,dff7cdb0-f464-4b60-91ce-8d628f8ed4de,0.8499999999999999
920dcf5c-136f-4ffc-9449-03f00c1b5a46,e5067fef-17ee-4539-8719-0f3070b72b90,0.7999999999999998
920dcf5c-136f-4ffc-9449-03f00c1b5a46,22b45745-bf1f-42af-acbc-be82422b8c6b,0.7999999999999998
facd942d-02a2-46bf-936c-e3afd39ee20d,aad5ef88-18cc-4492-9506-09871a1b5245,0.8999999999999999
facd942d-02a2-46bf-936c-e3afd39ee20d,70477a56-83d2-4429-bbca-b37456aa93f5,0.8999999999999999
facd942d-02a2-46bf-936c-e3afd39ee20d,a0a88835-3b7b-4e0f-9d3b-b7a6e8b7b729,0.8999999999999999
140d30f7-f16d-4455-a448-516ab6616812,0cf70763-c18a-4c9b-b5d9-f4cbb127190b,0.8499999999999999
140d30f7-f16d-4455-a448-516ab6616812,8a84f5fb-accb-4950-81cb-b0a9c8178fd8,0.8499999999999999
140d30f7-f16d-4455-a448-516ab6616812,0138525d-f360-44ae-b271-569c9590c885,0.8499999999999999
178a48ef-f870-46d7-ba3c-c94b35477459,aad5ef88-18cc-4492-9506-09871a1b5245,0.8999999999999999
178a48ef-f870-46d7-ba3c-c94b35477459,70477a56-83d2-4429-bbca-b37456aa93f5,0.8999999999999999
178a48ef-f870-46d7-ba3c-c94b35477459,a0a88835-3b7b-4e0f-9d3b-b7a6e8b7b729,0.8999999999999999
69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,0cf70763-c18a-4c9b-b5d9-f4cbb127190b,0.8499999999999999
69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,8a84f5fb-accb-4950-81cb-b0a9c8178fd8,0.8499999999999999
69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,0138525d-f360-44ae-b271-569c9590c885,0.8499999999999999
ca60a74b-7cdc-4098-a20c-2de916dcb66b,df6085e7-42f9-4ce3-92b0-3a7a24159a61,0.7999999999999998
ca60a74b-7cdc-4098-a20c-2de916dcb66b,413e239c-337f-4c54-b0b8-c6e61eaec5e9,0.7249999999999999
ca60a74b-7cdc-4098-a20c-2de916dcb66b,bb9852a6-a27a-40e6-80ab-22e210e73310,0.7248125791644557
df6085e7-42f9-4ce3-92b0-3a7a24159a61,ca60a74b-7cdc-4098-a20c-2de916dcb66b,0.7999999999999998
df6085e7-42f9-4ce3-92b0-3a7a24159a61,413e239c-337f-4c54-b0b8-c6e61eaec5e9,0.7249999999999999
df6085e7-42f9-4ce3-92b0-3a7a24159a61,bb9852a6-a27a-40e6-80ab-22e210e73310,0.7248125791644557
e46aa804-164c-4907-a7ca-07a99d66d1b6,094422ce-696c-482d-9927-c3cfbf347f7a,0.7999999999999998
e46aa804-164c-4907-a7ca-07a99d66d1b6,9d22f999-a354-44d2-95f1-bc94c38ee626,0.7248886911010763
e46aa804-164c-4907-a7ca-07a99d66d1b6,cd671549-c18e-44d4-9c3b-1b0c228f87dc,0.7247192643742806
094422ce-696c-482d-9927-c3cfbf347f7a,e46aa804-164c-4907-a7ca-07a99d66d1b6,0.7999999999999998
094422ce-696c-482d-9927-c3cfbf347f7a,9d22f999-a354-44d2-95f1-bc94c38ee626,0.7248886911010763
094422ce-696c-482d-9927-c3cfbf347f7a,cd671549-c18e-44d4-9c3b-1b0c228f87dc,0.7247192643742806
a462a4cb-bbaa-4417-b876-4b8606c6f8db,88787789-76a4-44ab-8e89-743b83d2b563,0.7898395093837741
a462a4cb-bbaa-4417-b876-4b8606c6f8db,6de1f83d-3950-45bb-8be0-7d5fab0e6274,0.7874609106883905
a462a4cb-bbaa-4417-b876-4b8606c6f8db,90b02a62-3da9-4648-948c-52627d086a50,0.7726827067009858
7729084d-fc2d-41d8-a8df-891da74078f1,86008598-05ed-4532-8a70-e8ee8daf3796,0.7499999999999999
7729084d-fc2d-41d8-a8df-891da74078f1,502b3359-ee17-4ecc-8046-ceb4e6559fb8,0.7499999999999999
7729084d-fc2d-41d8-a8df-891da74078f1,9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,0.7499999999999999
86008598-05ed-4532-8a70-e8ee8daf3796,502b3359-ee17-4ecc-8046-ceb4e6559fb8,0.7499999999999999
86008598-05ed-4532-8a70-e8ee8daf3796,7729084d-fc2d-41d8-a8df-891da74078f1,0.7499999999999999
86008598-05ed-4532-8a70-e8ee8daf3796,9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,0.7499999999999999
06bf89b8-3e0b-4be9-a611-1e656cae34eb,6246d593-0402-4d7c-9dd3-31216942f0e2,0.8486486486486485
06bf89b8-3e0b-4be9-a611-1e656cae34eb,a6a85adf-d749-4d9c-bba6-b63a48e3952d,0.8486329330747208
06bf89b8-3e0b-4be9-a611-1e656cae34eb,707169f3-85cc-456b-8f77-d82423370d67,0.8467649393046273
502b3359-ee17-4ecc-8046-ceb4e6559fb8,86008598-05ed-4532-8a70-e8ee8daf3796,0.7499999999999999
502b3359-ee17-4ecc-8046-ceb4e6559fb8,7729084d-fc2d-41d8-a8df-891da74078f1,0.7499999999999999
502b3359-ee17-4ecc-8046-ceb4e6559fb8,9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,0.7499999999999999
0543ec11-51e5-4b6e-8ff3-bd1dc271d768,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.8474022297030595
0543ec11-51e5-4b6e-8ff3-bd1dc271d768,4d1d8f30-346e-47a5-aed6-06a86e35f6d8,0.8474022297030595
0543ec11-51e5-4b6e-8ff3-bd1dc271d768,f721a82b-5c19-4702-9281-31821a070019,0.8237467978386084
5242c623-abc6-4cc8-a1e3-dde93a899f00,4d1d8f30-346e-47a5-aed6-06a86e35f6d8,0.8499999999999999
5242c623-abc6-4cc8-a1e3-dde93a899f00,0543ec11-51e5-4b6e-8ff3-bd1dc271d768,0.8474022297030595
5242c623-abc6-4cc8-a1e3-dde93a899f00,863c204e-ef4a-4462-bac6-20360a32622d,0.8090617447226994
4d1d8f30-346e-47a5-aed6-06a86e35f6d8,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.8499999999999999
4d1d8f30-346e-47a5-aed6-06a86e35f6d8,0543ec11-51e5-4b6e-8ff3-bd1dc271d768,0.8474022297030595
4d1d8f30-346e-47a5-aed6-06a86e35f6d8,863c204e-ef4a-4462-bac6-20360a32622d,0.8090617447226994
de734972-0ed4-47d2-85ed-94c639524ef3,aa2e0c44-58f4-4162-986e-777a2925fc4a,0.7274929465722668
de734972-0ed4-47d2-85ed-94c639524ef3,36f09928-cc72-441a-8f0b-5ed7ddb3049c,0.7250200000160001
de734972-0ed4-47d2-85ed-94c639524ef3,a6dddd00-595d-41a8-9b00-c54a2591ad02,0.7250000000000001
b48a1279-3852-4482-902f-203558c37a33,3fe05d73-7de1-4c32-ad94-991ff0ad4290,0.8489586988075741
b48a1279-3852-4482-902f-203558c37a33,02c609c9-52b4-49d5-b6e8-cc14787f1822,0.8488393961766403
b48a1279-3852-4482-902f-203558c37a33,6bc6f3f2-8fb2-4e5a-b2dc-95ef579ae6fb,0.8050025012506252
02c609c9-52b4-49d5-b6e8-cc14787f1822,3fe05d73-7de1-4c32-ad94-991ff0ad4290,0.849956598842502
02c609c9-52b4-49d5-b6e8-cc14787f1822,b48a1279-3852-4482-902f-203558c37a33,0.8488393961766403
02c609c9-52b4-49d5-b6e8-cc14787f1822,16406759-f46f-4428-8e38-ab14c2ff84a4,0.8038418974272656
3fe05d73-7de1-4c32-ad94-991ff0ad4290,02c609c9-52b4-49d5-b6e8-cc14787f1822,0.849956598842502
3fe05d73-7de1-4c32-ad94-991ff0ad4290,b48a1279-3852-4482-902f-203558c37a33,0.8489586988075741
3fe05d73-7de1-4c32-ad94-991ff0ad4290,ee22b2f0-e7ed-4a5e-ad53-8fda934ede08,0.8039612000581995
0e375556-7947-4dc0-a628-d1674e5d1658,00957f2f-a340-4843-9ed8-a70ce4848bae,0.7999462415503871
0e375556-7947-4dc0-a628-d1674e5d1658,e0afcea5-f091-4db3-afa2-c7370146f983,0.7999403213022388
0e375556-7947-4dc0-a628-d1674e5d1658,82456e41-801e-4f90-9263-6c96d3e72160,0.7999392019747222
82456e41-801e-4f90-9263-6c96d3e72160,0e375556-7947-4dc0-a628-d1674e5d1658,0.7999392019747222
82456e41-801e-4f90-9263-6c96d3e72160,77988b8f-8a58-4dc2-9b92-8b7d4c0254b4,0.7999352853607733
82456e41-801e-4f90-9263-6c96d3e72160,eed02859-50cc-49f5-8b28-1ec074702cb7,0.7999352853607733
2761ad98-baa2-4022-b98c-146a32b16dec,b9dc4688-75e2-45ed-82ed-c33ca308f94e,0.7497306265141976
2761ad98-baa2-4022-b98c-146a32b16dec,9a26d7df-1335-45d4-97cd-6d7459fb2674,0.7497306265141976
2761ad98-baa2-4022-b98c-146a32b16dec,df6085e7-42f9-4ce3-92b0-3a7a24159a61,0.6753126133223293
985a13af-6aee-4660-83c1-ce5114758d4e,5129abc6-b09b-4ff1-b4c1-22c846d12a81,0.8414058907540443
985a13af-6aee-4660-83c1-ce5114758d4e,807744cd-762d-499c-bbfa-810b9a63ac12,0.8414058907540443
985a13af-6aee-4660-83c1-ce5114758d4e,38e84d7e-d4d0-43ec-9146-2650aea5e1c6,0.8379222776109845
9b6f3d40-da34-465e-9211-b0d7b1d19036,bab67e88-be02-40c9-b3d7-b43a4adff716,0.8396384601854562
9b6f3d40-da34-465e-9211-b0d7b1d19036,440ab201-7acd-4ab7-80dd-ddfccd2ffbe8,0.7978444705973408
9b6f3d40-da34-465e-9211-b0d7b1d19036,089c8297-8e4d-4b61-8b7b-cc36ae22796f,0.7228444705973407
e63d7e85-caef-4f2f-a89b-3889907f7e74,e0bfc6b2-19de-475e-ba88-6d6081204ed9,0.7999999999999998
e63d7e85-caef-4f2f-a89b-3889907f7e74,ac147147-6b71-497f-91c1-ea8883bf62f2,0.6499999999999999
e63d7e85-caef-4f2f-a89b-3889907f7e74,0ec22b51-04d6-4100-8183-58951a86d7a4,0.6499999999999999
2104d59d-0957-4875-b4b1-7f968cb43352,02871910-2424-46d2-bd2c-52a716b09c00,0.7999999999999998
2104d59d-0957-4875-b4b1-7f968cb43352,e67e6b48-e699-4e55-9640-ff061375d513,0.7999999999999998
2104d59d-0957-4875-b4b1-7f968cb43352,54439e37-9ca6-476c-825a-0304a9dfcb26,0.7999999999999998
3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,b6a8a28e-b744-4e4f-a040-be65cfec1ef5,0.8
3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,939af091-8ffd-4cd3-9c69-6530b2a906d7,0.7999483796742218
3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,baf4123a-dcbb-4624-bdc2-fcf1a16acda6,0.7999262860004713
b64d3856-e630-4fa6-b5f7-d02e900e510e,7916fb45-89ef-445c-93f7-21a464eb870c,0.7499283490207753
b64d3856-e630-4fa6-b5f7-d02e900e510e,f4371a33-6507-40a1-b44f-ba156004ea92,0.7499283490207753
b64d3856-e630-4fa6-b5f7-d02e900e510e,5a0c0459-d730-44b6-9e3c-ff99f2362f11,0.7499283490207753
761b9fc9-1000-476c-bebe-6c40dd431b1c,df704dd7-6104-441f-82c8-7513c080e190,0.7935040537868301
761b9fc9-1000-476c-bebe-6c40dd431b1c,bc152295-91ae-4d85-8455-a17a721ad96c,0.7934688107352812
761b9fc9-1000-476c-bebe-6c40dd431b1c,b02b9cb9-e27d-4b85-9d17-22d5c5f87416,0.7934473808556323
bab67e88-be02-40c9-b3d7-b43a4adff716,9b6f3d40-da34-465e-9211-b0d7b1d19036,0.8396384601854562
bab67e88-be02-40c9-b3d7-b43a4adff716,440ab201-7acd-4ab7-80dd-ddfccd2ffbe8,0.7795410405101775
bab67e88-be02-40c9-b3d7-b43a4adff716,6a2dc825-fd93-414d-88c8-2171477ac50a,0.7045410405101774
5190b002-36f4-497b-b1aa-856762facb07,aafdee84-7b34-40d0-bda0-1f1ac409258b,0.8492886248860125
5190b002-36f4-497b-b1aa-856762facb07,ac846c9f-9e64-46ed-8554-9bec7d3bd076,0.8486782245350342
5190b002-36f4-497b-b1aa-856762facb07,de5814ee-e207-46b1-bc9b-67008bfa4b22,0.8469537340464135
8cc82a77-7371-4839-bca3-86f8d3ea627a,e42b147c-89f1-46de-b56e-0f201d709601,0.8499999999999999
8cc82a77-7371-4839-bca3-86f8d3ea627a,e8aab41f-0954-42b0-b20d-a0e15fd17e23,0.8361781184608453
8cc82a77-7371-4839-bca3-86f8d3ea627a,6d291a31-0687-457b-bf0f-ed750fadd5c6,0.8357846526782555
e42b147c-89f1-46de-b56e-0f201d709601,8cc82a77-7371-4839-bca3-86f8d3ea627a,0.8499999999999999
e42b147c-89f1-46de-b56e-0f201d709601,e8aab41f-0954-42b0-b20d-a0e15fd17e23,0.8361781184608453
e42b147c-89f1-46de-b56e-0f201d709601,6d291a31-0687-457b-bf0f-ed750fadd5c6,0.8357846526782555
269d6f1b-faa1-4fae-ab15-e71211c94cff,9498ba9c-5acf-4219-9c4f-a9e87e4aeadd,0.8250000000000001
269d6f1b-faa1-4fae-ab15-e71211c94cff,863c204e-ef4a-4462-bac6-20360a32622d,0.7750000000000001
269d6f1b-faa1-4fae-ab15-e71211c94cff,f721a82b-5c19-4702-9281-31821a070019,0.7750000000000001
9498ba9c-5acf-4219-9c4f-a9e87e4aeadd,269d6f1b-faa1-4fae-ab15-e71211c94cff,0.8250000000000001
9498ba9c-5acf-4219-9c4f-a9e87e4aeadd,863c204e-ef4a-4462-bac6-20360a32622d,0.7750000000000001
9498ba9c-5acf-4219-9c4f-a9e87e4aeadd,2ddb93ef-2d44-4831-94ae-3aeac8acfdb9,0.7750000000000001
795c1324-5586-4057-8c6a-574755248aa2,9195d6ad-120f-4ae2-8e69-462ca56c3fc0,0.7803210071847605
795c1324-5586-4057-8c6a-574755248aa2,71721a5d-14cd-4583-b637-d802c9a85a21,0.7795706751314921
795c1324-5586-4057-8c6a-574755248aa2,f88c20b1-9296-462d-9a5c-0acb9de06d93,0.7666666666666668
724a7dd7-d80d-4320-86c7-b8a879bb619d,5ecb3667-1050-484a-a08d-1bf9a028ec90,0.8
724a7dd7-d80d-4320-86c7-b8a879bb619d,d0a90019-8dba-4281-bf19-07884317e2c4,0.8
724a7dd7-d80d-4320-86c7-b8a879bb619d,ea343100-cced-4730-9f96-c84a75a2cd5f,0.7999655929908681
4547058c-19a5-459c-96e7-5c4cfa7f2568,6938d338-6ad1-4280-b994-aa959f48f78f,0.75
4547058c-19a5-459c-96e7-5c4cfa7f2568,c2d81561-4a6f-4457-8e98-0432fa4769e1,0.7499998866421653
4547058c-19a5-459c-96e7-5c4cfa7f2568,7bcf7822-565a-479f-b1b6-32e396b3f35f,0.675
12779ba3-969c-48dc-97d8-33e72279f695,4f8e5961-60c1-443f-a624-a343753470a2,0.7499999999999999
12779ba3-969c-48dc-97d8-33e72279f695,711e818a-ca63-4f13-aff2-e30fb49aa354,0.7499999999999999
12779ba3-969c-48dc-97d8-33e72279f695,c9898ef5-e1ea-432e-a0f2-fd141105ab90,0.7499999999999999
4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,7d4285b5-6b06-4341-894f-e18ee9e63137,0.7500000000000001
4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,1f4c6902-ace9-4b4e-851f-591fcf28323b,0.7500000000000001
4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,f28433ba-4682-4a8d-9f35-45f808cdeea2,0.7500000000000001
4d565122-229a-4541-8a53-3b18169c3635,84be5122-71d5-4a35-a912-fd2911e3c64f,0.7999999999999998
4d565122-229a-4541-8a53-3b18169c3635,de5814ee-e207-46b1-bc9b-67008bfa4b22,0.799929624242796
4d565122-229a-4541-8a53-3b18169c3635,af3e6a71-5391-4974-80f1-694e09943b66,0.7999129104156372
2d3e3b00-62f8-48fd-a80d-d15a299ed045,61aca849-8359-4b40-b321-176160c241a7,0.8499945559600605
2d3e3b00-62f8-48fd-a80d-d15a299ed045,8bccceef-4a51-433f-b36d-380cd3c445c9,0.8498577460176391
2d3e3b00-62f8-48fd-a80d-d15a299ed045,43ccf37c-c25a-43de-9010-3924bb9daaef,0.8496015436810875
61aca849-8359-4b40-b321-176160c241a7,2d3e3b00-62f8-48fd-a80d-d15a299ed045,0.8499945559600605
61aca849-8359-4b40-b321-176160c241a7,8bccceef-4a51-433f-b36d-380cd3c445c9,0.8498568032784637
61aca849-8359-4b40-b321-176160c241a7,43ccf37c-c25a-43de-9010-3924bb9daaef,0.8495222293135185
02647f9b-5108-4955-938f-e6b003b62690,3db44a0a-145e-4ef9-a303-c499bc03bfb8,0.9000000000000001
02647f9b-5108-4955-938f-e6b003b62690,a7b9f0bb-3533-4e0c-ac1c-1a71745bf089,0.9000000000000001
02647f9b-5108-4955-938f-e6b003b62690,81c9dcd6-b91d-4a3c-a6a8-5a72d0a7d68c,0.9000000000000001
613608a5-2b5d-4cca-8527-5639ab76949c,f0c6ab1e-cc3b-45b7-ba05-5d6977017b17,0.8243293421780611
613608a5-2b5d-4cca-8527-5639ab76949c,0ec22b51-04d6-4100-8183-58951a86d7a4,0.822839813524948
613608a5-2b5d-4cca-8527-5639ab76949c,f06908ec-569e-4df8-b99e-1856c8d3eaf5,0.822839813524948
858b4d2a-590d-4d36-b89c-adb0cb039d22,d0c5ccf7-d1a8-45b1-a5da-7f666739777a,0.7147868881640314
858b4d2a-590d-4d36-b89c-adb0cb039d22,ec5aacc3-23a3-40c1-8fe9-6bcb581b391a,0.6749120267682448
858b4d2a-590d-4d36-b89c-adb0cb039d22,cee202b7-f190-4ec9-912a-90f225ea21e3,0.6748101144280303
2624655e-ea07-468a-8da8-2e39c9d1e7f0,ace0246d-f8e9-4261-ab5c-40bbee73184d,0.8498008601292125
2624655e-ea07-468a-8da8-2e39c9d1e7f0,295e4030-78b4-46a6-936f-5cc18c97d642,0.8498008601292125
2624655e-ea07-468a-8da8-2e39c9d1e7f0,88787789-76a4-44ab-8e89-743b83d2b563,0.8491777284969649
b9dc4688-75e2-45ed-82ed-c33ca308f94e,9a26d7df-1335-45d4-97cd-6d7459fb2674,0.7998795664391811
b9dc4688-75e2-45ed-82ed-c33ca308f94e,2761ad98-baa2-4022-b98c-146a32b16dec,0.7497306265141976
b9dc4688-75e2-45ed-82ed-c33ca308f94e,c64aac64-f8db-475b-8584-da8551b0a712,0.7298411003883343
9a26d7df-1335-45d4-97cd-6d7459fb2674,b9dc4688-75e2-45ed-82ed-c33ca308f94e,0.7998795664391811
9a26d7df-1335-45d4-97cd-6d7459fb2674,2761ad98-baa2-4022-b98c-146a32b16dec,0.7497306265141976
9a26d7df-1335-45d4-97cd-6d7459fb2674,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.7271979425895976
ee5c62d7-b0f9-4818-8698-425ffdcdb11a,1008838b-bf71-442f-a6e8-3de016146f89,0.85
ee5c62d7-b0f9-4818-8698-425ffdcdb11a,02658891-8aaf-4ca9-a4ec-b817c80d19d1,0.8494565217391304
ee5c62d7-b0f9-4818-8698-425ffdcdb11a,c717fe40-0d63-4a86-ba3d-afe718e44995,0.8199816058011162
e51114ac-ff3c-4823-be87-e25e9085096a,e99d0b15-5893-44e5-b590-a5b74f59c0c2,0.7750000000000001
e51114ac-ff3c-4823-be87-e25e9085096a,e6c8bda4-bc54-421b-b07e-ca238196a773,0.7750000000000001
e51114ac-ff3c-4823-be87-e25e9085096a,051758b5-f714-4bb4-b535-575cb63ac085,0.7750000000000001
7be2d720-52c2-4f8a-a82a-2b90f535ad40,078f6ae4-4cf2-4c74-b810-157537c3a8b9,0.6958507089241033
7be2d720-52c2-4f8a-a82a-2b90f535ad40,c9bf28ea-da72-42e3-9721-73dd2d6c03e9,0.6833402835696414
7be2d720-52c2-4f8a-a82a-2b90f535ad40,11507d39-b030-464d-95d4-d3ebbb0545a7,0.6833402835696414
0d3f1ae0-f78c-47d3-9df6-b749e36304a2,8b1f5085-e3de-45f9-9ba1-aa6bb450722e,0.799953502969118
0d3f1ae0-f78c-47d3-9df6-b749e36304a2,c923865d-c488-4d15-a42d-b8ccfb17f160,0.747926017749711
0d3f1ae0-f78c-47d3-9df6-b749e36304a2,3dbe0a02-7dec-4f06-a863-9eb8d99645f0,0.7249996280117825
c7dbd2da-a758-44ba-9e16-ee10ec99f631,c09c778a-d5c2-4dec-a3e8-e99f28065b97,0.8464285714285713
c7dbd2da-a758-44ba-9e16-ee10ec99f631,732513c7-0864-4037-bb1e-1532518bca64,0.8399001651526007
c7dbd2da-a758-44ba-9e16-ee10ec99f631,c88ae08a-0390-40a3-99fe-40013e5b930e,0.8399001651526007
24889764-ab00-4c8e-ae3e-5945601bbafb,3d150cd4-4e0e-4c9b-8148-cd8fa3426c70,0.7999999999999998
24889764-ab00-4c8e-ae3e-5945601bbafb,091810a2-c819-482c-bed2-07e4a9892de5,0.7999999999999998
24889764-ab00-4c8e-ae3e-5945601bbafb,f7debce9-443c-40cf-acc9-54bbfcc73ddb,0.7996857340841841
8da7061a-5e02-49b0-a888-fb3461b8a8c5,36361daf-97cc-45e9-8ba2-ab13ece493a4,0.799730626490188
8da7061a-5e02-49b0-a888-fb3461b8a8c5,49026fd4-c9bd-4c36-a4f6-420f3fbbbbf0,0.7500479600383679
8da7061a-5e02-49b0-a888-fb3461b8a8c5,451c9406-3053-4605-9f1e-0b6183d93d56,0.7499999999999999
3890f753-a284-4da4-9723-c0a697c8a403,94147869-54e7-4573-a1e8-446456d92dec,0.75
3890f753-a284-4da4-9723-c0a697c8a403,3cbfc97b-1004-4096-a198-83f672cb4789,0.75
3890f753-a284-4da4-9723-c0a697c8a403,1a4035ab-435c-41aa-89f8-98efcfd32311,0.6749999999999999
41a4f5a5-728a-4965-b483-6e265eebf93a,c717fe40-0d63-4a86-ba3d-afe718e44995,0.7886573679412159
41a4f5a5-728a-4965-b483-6e265eebf93a,2c4f5100-fe7a-4ac2-8be5-de8348728af0,0.7878718016649052
41a4f5a5-728a-4965-b483-6e265eebf93a,cadc217f-b8a2-4df4-b389-886fb43265c5,0.771714149350944
b30cef8b-4065-4272-89b5-57b1fd91c50d,02658891-8aaf-4ca9-a4ec-b817c80d19d1,0.779684416972129
b30cef8b-4065-4272-89b5-57b1fd91c50d,1008838b-bf71-442f-a6e8-3de016146f89,0.7795231651804424
b30cef8b-4065-4272-89b5-57b1fd91c50d,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,0.7795231651804424
8b1f5085-e3de-45f9-9ba1-aa6bb450722e,0d3f1ae0-f78c-47d3-9df6-b749e36304a2,0.799953502969118
8b1f5085-e3de-45f9-9ba1-aa6bb450722e,c923865d-c488-4d15-a42d-b8ccfb17f160,0.7484577414183031
8b1f5085-e3de-45f9-9ba1-aa6bb450722e,3dbe0a02-7dec-4f06-a863-9eb8d99645f0,0.724949936439591
